source,score,level,source_original
F2RL2,-0.8206839874563713,3,F2RL2
F7,-1.2681524765848093,6,F7
FADD,-0.2740992008389157,4,FADD
FAM20C,-0.7836665730188108,5,FAM20C
FAS,0.47832153841224406,3,FAS
FBLIM1,0.7141624370993537,4,FBLIM1
FBXL12,-1.8837789714872617,4,FBXL12
FBXL15,0.698152912910801,3,FBXL15
FBXO2,-1.8154294675315412,4,FBXO2
FBXO3,0.7375879337244164,3,FBXO3
FBXO32,-2.314571589549561,3,FBXO32
FBXO6,1.975310920606573,2,FBXO6
FBXO7,-0.6580359291334525,4,FBXO7
FBXO9,-0.7547494646671072,3,FBXO9
FBXW7,-0.47642067902623847,2,FBXW7
FBXW8,-0.7547494646671072,3,FBXW8
FERMT3,1.4429571818060052,4,FERMT3
FES,0.7547494646671072,3,FES
FFAR2,-0.5792918444152017,3,FFAR2
FGA,1.4429571818060052,4,FGA
FGF1,-0.8554013621347881,3,FGF1
FGF2,1.311612550849231,4,FGF2
FGFR1,1.1983839324477608,3,FGFR1
FGFR2,-0.40627314126344366,4,FGFR2
FGFR3,0.4506137396011681,4,FGFR3
FGFR4,0.4506137396011681,4,FGFR4
FGR,2.314571589549561,3,FGR
FHL5,-2.2602210384641968,4,FHL5
FIZ1,-2.28127172099332,1,FIZ1
FKBP1A,-0.698152912910801,3,FKBP1A
FKBP4,-1.0811627522182639,3,FKBP4
FKBP8,-2.314571589549561,3,FKBP8
FLCN,-1.927334026868835,5,FLCN
FLI1,-0.8532054581534496,5,FLI1
FN1,-0.5792918444152017,3,FN1
FOXL2,0.6348157365743035,4,FOXL2
FOXM1,-1.05727289513893,3,FOXM1
FOXO1,0.34736513160156235,1,FOXO1
FRS2,-0.9999205724908611,4,FRS2
FST,1.4165252098933805,4,FST
FSTL3,0.6410070019312495,4,FSTL3
FURIN,0.6368495042573628,4,FURIN
FUS,-3.3053481202932105,3,FUS
FYCO1,-0.8257947234612202,5,FYCO1
FZD1,-0.698152912910801,3,FZD1
FZD3,0.42062493795216754,2,FZD3
FZD7,-0.9049534641649118,3,FZD7
FZD8,-1.1476538462871912,4,FZD8
GAB1,-0.5792918444152017,3,GAB1
GAB2,-0.5792918444152017,3,GAB2
GABARAP,-1.887931671780961,4,GABARAP
GABBR1,0.9259191697254607,4,GABBR1
GABPA,1.8452622944284531,3,GABPA
GAD1,-0.5338739377645103,4,GAD1
GADD45A,1.217343039319965,3,GADD45A
GADD45B,0.7141624370993537,4,GADD45B
GADD45GIP1,1.1196860810538398,4,GADD45GIP1
GALR2,-0.5792918444152017,3,GALR2
GAPDH,-0.4890285540425065,3,GAPDH
GAS6,1.4367437906342169,4,GAS6
GATA2,0.34736513160156235,1,GATA2
GATA3,-0.47832153841224406,3,GATA3
GCC1,-0.9149823759610609,5,GCC1
GDF1,-0.9892735970684182,3,GDF1
GDF10,-0.9892735970684182,3,GDF10
GDF11,-0.9892735970684182,3,GDF11
GDF15,-0.5135478601646174,3,GDF15
GDF6,-0.6747251189701873,5,GDF6
GDF7,-0.6410070019312495,4,GDF7
GDF9,-0.698152912910801,3,GDF9
GDNF,2.0295321561547497,3,GDNF
GEM,-0.9100294921803189,4,GEM
GFI1,-0.3613355153627024,5,GFI1
GGCX,0.8230486456112869,5,GGCX
GGNBP2,0.9789169281475253,3,GGNBP2
GH1,2.078734985258876,4,GH1
GHITM,1.2651690077622946,5,GHITM
GHR,0.6961290776457104,4,GHR
GIT1,0.7199536192835366,3,GIT1
GLI1,0.5098570645929669,4,GLI1
GLRX,1.9736841125379911,3,GLRX
GNA11,-1.8101774233138146,4,GNA11
GNA13,0.47832153841224406,3,GNA13
GNAI1,-0.420754692098092,2,GNAI1
GNAI2,-0.420754692098092,2,GNAI2
GNAQ,0.3650809566801921,3,GNAQ
GNAS,-0.420754692098092,2,GNAS
GNB1,1.8101774233138146,4,GNB1
GNB2,2.1768007941022995,3,GNB2
GNB5,2.314571589549561,3,GNB5
GNG12,-0.9136221749882978,3,GNG12
GNG2,1.8101774233138146,4,GNG2
GNG4,2.314571589549561,3,GNG4
GNGT1,2.880195625342306,4,GNGT1
GNRHR,-0.3650286422962389,2,GNRHR
GOLGA3,0.8852048416306646,5,GOLGA3
GOLGA7,-0.6617859920631425,4,GOLGA7
GOPC,1.1870477412943212,4,GOPC
GPHN,-2.6649047975150624,5,GPHN
GPR132,-0.5792918444152017,3,GPR132
GPR17,-0.5792918444152017,3,GPR17
GPSM3,0.5792918444152017,3,GPSM3
GRAP,-0.7114626923893987,3,GRAP
GRB10,-0.420754692098092,2,GRB10
GRHL3,1.5863159869562158,4,GRHL3
GRK4,0.5338739377645103,4,GRK4
GRK6,-0.5792918444152017,3,GRK6
GRM1,-0.5792918444152017,3,GRM1
GRM7,-0.5792918444152017,3,GRM7
GRP,-0.7514789690008802,4,GRP
GRPEL1,2.38213589188044,6,GRPEL1
GSK3A,0.3650286422962389,2,GSK3A
GSN,1.331613107577783,4,GSN
GTF2I,0.3224645313879879,3,GTF2I
GZMB,-1.497782552354575,3,GZMB
HCRT,-0.755662391376295,4,HCRT
HCRTR2,-0.5792918444152017,3,HCRTR2
HDAC1,-0.5273452627420405,1,HDAC1
HDAC10,0.5273452627420405,1,HDAC10
HDAC2,0.3753916187276054,4,HDAC2
HDAC3,-0.5273452627420405,1,HDAC3
HDAC4,-2.9503250407916544,4,HDAC4
HDAC5,-1.8948809092322185,4,HDAC5
HDAC6,1.2315368489544125,3,HDAC6
HDC,-1.052237760721725,4,HDC
HECTD1,-1.2541833834457845,3,HECTD1
HERC2,-0.5792918444152017,3,HERC2
HES5,0.562572422540892,6,HES5
HGS,-0.3650286422962389,2,HGS
HIC1,1.5901396761717872,3,HIC1
HIF1AN,0.9589230892243187,3,HIF1AN
HIPK3,-1.0811627522182639,3,HIPK3
HMGA2,0.7106462224512161,2,HMGA2
HMGB1,-1.4351896911478772,4,HMGB1
HMGN1,0.7106462224512161,2,HMGN1
HNF1B,2.4875222935077974,3,HNF1B
HNF4A,-1.3222976970524472,5,HNF4A
HNRNPK,-0.3442416360589898,2,HNRNPK
HNRNPU,3.0675941311467074,5,HNRNPU
HOMER1,0.7347477139016597,5,HOMER1
HOXB7,-0.6545864588729905,2,HOXB7
HOXB8,2.078734985258876,4,HOXB8
HOXD12,1.2455895871880611,5,HOXD12
HPCA,1.4545440760927268,4,HPCA
HRAS,-0.5057169518457565,3,HRAS
HRG,2.078734985258876,4,HRG
HSF1,-0.9376766972391573,2,HSF1
HSP90AA1,1.132760552919409,2,HSP90AA1
HSP90AB1,-0.2549437156006569,3,HSP90AB1
HSPA1B,0.7199536192835366,3,HSPA1B
HSPA8,-2.4696285741338633,5,HSPA8
HSPA9,-1.8154294675315412,4,HSPA9
HSPB1,2.8361471777607,2,HSPB1
HSPB2,1.0445085423653995,2,HSPB2
HSPB6,2.0211248627946095,2,HSPB6
HTR2A,-0.5792918444152017,3,HTR2A
HTR2B,-0.5792918444152017,3,HTR2B
HTR6,-0.5792918444152017,3,HTR6
HTRA2,-0.7199536192835366,3,HTRA2
HTT,0.5792918444152017,3,HTT
ICAM1,-0.8554013621347881,3,ICAM1
ID1,2.0211248627946095,2,ID1
ID2,-2.314571589549561,3,ID2
ID3,-2.078734985258876,4,ID3
IER3,2.035428895025711,3,IER3
IFIH1,2.314571589549561,3,IFIH1
IFNAR1,1.9517845227684234,4,IFNAR1
IGF1,-0.7547494646671072,3,IGF1
IGF1R,1.2964100849735813,3,IGF1R
IGF2,1.343680775617892,4,IGF2
IHH,-0.7376698590305313,4,IHH
IKBKE,0.9362112969901901,3,IKBKE
IKBKG,-0.6449846913247121,3,IKBKG
IL10,1.1675960635510088,5,IL10
IL12A,-0.9357625979788371,5,IL12A
IL13,0.6680032215733945,4,IL13
IL15,2.078734985258876,4,IL15
IL15RA,1.631788927283188,4,IL15RA
IL19,1.172904094459744,5,IL19
IL2,2.078734985258876,4,IL2
IL26,1.172904094459744,5,IL26
IL2RG,2.314571589549561,3,IL2RG
IL34,0.6680032215733945,4,IL34
IL4,1.9440615670750565,4,IL4
IL4R,0.7547494646671072,3,IL4R
IL5RA,-0.3650286422962389,2,IL5RA
